Timestamp,PV-Plant1,PV-Plant2,Industry1,Industry2,Industry3,Resident1,Resident3,Resident4,Resident5,Resident6
2017-02-11T13:00:00Z,1.86914059999981,1.37109369999962,-8.65625,-0.78125,-57.75,-0.87988280999889,0.114257810000254,-0.8701171899992901,-0.415283199999976,-0.020019540000021
2017-02-11T14:00:00Z,1.609375,1.1015625,-8.640625,-0.884765599999809,-58,-0.735351560000709,0.036132819999693,-0.9736328100007099,-0.219848639999782,-0.22491454999999402
2017-02-11T15:00:00Z,0.714843800000381,0.566406300000381,-9.296875,-2.00585940000019,-58,-0.793945319999693,-0.965820319999693,-0.80078125,-0.260131830000319,-0.940002440000171
2017-02-11T16:00:00Z,0.06445309999981,0.0625,-9.3125,-3.19335929999943,-58.75,-0.5703125,-0.909179680000307,-1.125,-0.189941409999847,-1.03503418000037
2017-02-11T17:00:00Z,0,0,-14.25,-2.83984380000038,-59.25,-2.05566406000071,-2.24511718999975,-1.16145832999973,-0.222290040000189,-1.20996093999929
2017-02-11T18:00:00Z,0,0,-12.859375,-3.30078119999962,-59.5,-1.03417968999929,-1.18457031000025,-2.07877603999987,-0.209960939999746,-1.33496093000031
2017-02-11T19:00:00Z,0,0,-9.75,-3.8046875,-59,-1.3300781199996,-0.955078129999947,-0.885253909999847,-0.287597649999952,-0.895019540000249
2017-02-11T20:00:00Z,0,0,-7.5,-3.14648440000019,-59,-0.60546875,-0.9453125,-1.08284505000029,-0.262695310000254,-1.06005859000015
2017-02-11T21:00:00Z,0,0,-8.015625,-2.36328130000038,-59.75,-0.669921880000402,-0.794921870000053,-1.09635417000027,-0.287475589999758,-1.1699218699996
2017-02-11T22:00:00Z,0,0,-7.015625,-1.77929679999943,-58.25,-0.420898430000307,-0.609375,-1.09733072999916,-0.2299804700001,-1.04504395000004
2017-02-11T23:00:00Z,0,0,-13.15625,-1.78710940000019,-59.25,-0.374023439999291,-0.98046875,-0.809895830000642,-0.310058590000153,-0.714965819999634
